date,fixing_ii_price,fixing_ii_volume,hard_coal,coal-derived,lignite,gas,oil,biomass,wind_onshore,solar,hydro_pumped_storage,hydro_run-of-river_and_poundage,hydro_water_reservoir,weekday,weekend,weekday_test,is_holiday
2021-06-03 00:00:00,258.1,1266.3,6122.0,54.0,3254.0,1312.0,199.0,241.0,1674.0,0.0,20.0,178.0,0.0,3,0,Thursday,1
2021-06-03 01:00:00,252.88,1139.5,5983.0,55.0,2972.0,1306.0,198.0,237.0,1463.0,0.0,0.0,174.0,0.0,3,0,Thursday,1
2021-06-03 02:00:00,251.79,972.0,5969.0,55.0,2958.0,1307.0,198.0,235.0,1317.0,0.0,0.0,174.0,0.0,3,0,Thursday,1
2021-06-03 03:00:00,250.88,860.9,6000.0,56.0,2989.0,1311.0,199.0,236.0,1110.0,0.0,0.0,174.0,0.0,3,0,Thursday,1
2021-06-03 04:00:00,251.05,676.5,6051.0,55.0,2989.0,1311.0,199.0,245.0,910.0,8.0,0.0,174.0,0.0,3,0,Thursday,1
2021-06-03 05:00:00,253.28,406.6,6107.0,56.0,2868.0,1308.0,199.0,247.0,830.0,124.0,0.0,174.0,0.0,3,0,Thursday,1
2021-06-03 06:00:00,253.19,1166.8,6297.0,55.0,3221.0,1325.0,199.0,248.0,648.0,570.0,0.0,173.0,0.0,3,0,Thursday,1
2021-06-03 07:00:00,272.42,1003.9,6668.0,47.0,4025.0,1374.0,198.0,246.0,332.0,1239.0,70.0,171.0,0.0,3,0,Thursday,1
2021-06-03 08:00:00,275.83,858.1,6709.0,47.0,4229.0,1362.0,198.0,248.0,113.0,1906.0,95.0,173.0,0.0,3,0,Thursday,1
2021-06-03 09:00:00,262.22,635.6,6599.0,51.0,3993.0,1356.0,197.0,248.0,164.0,2565.0,111.0,174.0,0.0,3,0,Thursday,1
2021-06-03 10:00:00,259.92,545.8,6335.0,53.0,3724.0,1340.0,197.0,249.0,369.0,2928.0,10.0,178.0,0.0,3,0,Thursday,1
2021-06-03 11:00:00,265.11,536.7,6341.0,62.0,3263.0,1343.0,198.0,248.0,400.0,3039.0,0.0,179.0,0.0,3,0,Thursday,1
2021-06-03 12:00:00,271.29,454.3,6207.0,66.0,3135.0,1344.0,198.0,247.0,321.0,2941.0,0.0,179.0,0.0,3,0,Thursday,1
2021-06-03 13:00:00,274.86,471.3,6312.0,69.0,3030.0,1343.0,197.0,247.0,293.0,2846.0,0.0,181.0,0.0,3,0,Thursday,1
2021-06-03 14:00:00,280.99,541.3,6376.0,68.0,3484.0,1342.0,198.0,247.0,277.0,3041.0,0.0,182.0,0.0,3,0,Thursday,1
2021-06-03 15:00:00,255.97,501.5,6137.0,68.0,3308.0,1344.0,198.0,248.0,357.0,2857.0,0.0,181.0,0.0,3,0,Thursday,1
2021-06-03 16:00:00,264.71,282.9,6131.0,67.0,3387.0,1343.0,198.0,246.0,411.0,2375.0,0.0,185.0,0.0,3,0,Thursday,1
2021-06-03 17:00:00,278.07,285.3,6577.0,66.0,4057.0,1369.0,198.0,246.0,391.0,1786.0,0.0,195.0,0.0,3,0,Thursday,1
2021-06-03 18:00:00,357.69,655.7,7556.0,68.0,4833.0,1566.0,198.0,248.0,381.0,1244.0,0.0,196.0,46.0,3,0,Thursday,1
2021-06-03 19:00:00,357.71,444.1,7587.0,68.0,4924.0,1589.0,198.0,249.0,426.0,605.0,85.0,196.0,53.0,3,0,Thursday,1
2021-06-03 20:00:00,352.11,410.3,7510.0,70.0,4864.0,1602.0,199.0,248.0,548.0,197.0,286.0,208.0,53.0,3,0,Thursday,1
2021-06-03 21:00:00,317.33,531.5,7438.0,72.0,4774.0,1591.0,197.0,247.0,898.0,8.0,268.0,210.0,53.0,3,0,Thursday,1
2021-06-03 22:00:00,311.54,713.3,7226.0,71.0,4705.0,1514.0,200.0,246.0,1153.0,0.0,47.0,199.0,52.0,3,0,Thursday,1
2021-06-03 23:00:00,265.26,721.8,6625.0,71.0,4116.0,1317.0,200.0,246.0,1250.0,0.0,0.0,178.0,52.0,3,0,Thursday,1
2021-08-15 00:00:00,336.5,669.3,7304.0,41.0,3964.0,1274.0,187.0,239.0,995.0,0.0,1.0,172.0,0.0,6,1,Sunday,1
2021-08-15 01:00:00,319.07,807.5,6661.0,41.0,3851.0,1249.0,187.0,235.0,930.0,0.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 02:00:00,296.44,733.9,6685.0,41.0,3648.0,1247.0,187.0,237.0,936.0,0.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 03:00:00,285.05,638.9,6286.0,42.0,3437.0,1241.0,186.0,239.0,983.0,0.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 04:00:00,275.39,619.7,5880.0,42.0,3440.0,1258.0,186.0,241.0,1059.0,0.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 05:00:00,273.87,685.3,5804.0,42.0,3217.0,1253.0,186.0,246.0,1148.0,9.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 06:00:00,273.35,599.8,5708.0,42.0,3184.0,1252.0,186.0,247.0,1236.0,178.0,0.0,171.0,0.0,6,1,Sunday,1
2021-08-15 07:00:00,283.84,440.9,5632.0,42.0,3427.0,1283.0,187.0,245.0,1113.0,750.0,0.0,171.0,0.0,6,1,Sunday,1
2021-08-15 08:00:00,278.9,646.7,5514.0,42.0,3451.0,1313.0,187.0,247.0,1001.0,1381.0,0.0,170.0,0.0,6,1,Sunday,1
2021-08-15 09:00:00,279.04,661.3,5502.0,41.0,3339.0,1420.0,187.0,246.0,1236.0,2041.0,0.0,169.0,0.0,6,1,Sunday,1
2021-08-15 10:00:00,271.79,1106.2,5457.0,40.0,2769.0,1475.0,187.0,246.0,1547.0,2348.0,0.0,170.0,0.0,6,1,Sunday,1
2021-08-15 11:00:00,260.72,1126.8,5464.0,40.0,2549.0,1291.0,187.0,247.0,1754.0,2622.0,0.0,169.0,0.0,6,1,Sunday,1
2021-08-15 12:00:00,262.87,999.0,5465.0,39.0,2678.0,1220.0,188.0,247.0,1831.0,2757.0,0.0,167.0,0.0,6,1,Sunday,1
2021-08-15 13:00:00,272.87,761.5,5479.0,40.0,2888.0,1221.0,187.0,247.0,1774.0,2797.0,0.0,166.0,0.0,6,1,Sunday,1
2021-08-15 14:00:00,273.24,659.6,5615.0,40.0,2912.0,1225.0,188.0,247.0,1581.0,2798.0,0.0,169.0,0.0,6,1,Sunday,1
2021-08-15 15:00:00,276.88,604.2,5664.0,40.0,3297.0,1235.0,188.0,246.0,1336.0,2452.0,0.0,171.0,0.0,6,1,Sunday,1
2021-08-15 16:00:00,299.16,615.2,5717.0,40.0,3745.0,1238.0,187.0,244.0,1103.0,1948.0,0.0,171.0,0.0,6,1,Sunday,1
2021-08-15 17:00:00,306.17,620.8,6265.0,40.0,4168.0,1218.0,187.0,246.0,696.0,1496.0,0.0,172.0,0.0,6,1,Sunday,1
2021-08-15 18:00:00,376.7,737.8,7461.0,39.0,4859.0,1237.0,186.0,248.0,341.0,943.0,98.0,182.0,0.0,6,1,Sunday,1
2021-08-15 19:00:00,420.01,1429.9,8442.0,40.0,5100.0,1279.0,187.0,247.0,145.0,332.0,458.0,184.0,47.0,6,1,Sunday,1
2021-08-15 20:00:00,433.52,1548.3,8756.0,40.0,5306.0,1210.0,187.0,249.0,87.0,25.0,749.0,193.0,53.0,6,1,Sunday,1
2021-08-15 21:00:00,426.69,1087.0,8380.0,41.0,5313.0,1193.0,186.0,246.0,129.0,0.0,680.0,198.0,53.0,6,1,Sunday,1
2021-08-15 22:00:00,396.18,640.1,7345.0,41.0,5295.0,1184.0,186.0,247.0,242.0,0.0,272.0,173.0,7.0,6,1,Sunday,1
2021-08-15 23:00:00,351.37,716.5,6515.0,41.0,5042.0,1190.0,186.0,247.0,590.0,0.0,0.0,171.0,0.0,6,1,Sunday,1
2021-11-01 00:00:00,272.77,829.3,5737.0,67.0,2141.0,1532.0,220.0,235.0,4383.0,0.0,0.0,135.0,0.0,0,0,Monday,1
2021-11-01 01:00:00,253.61,975.0,5695.0,68.0,2099.0,1515.0,220.0,233.0,4374.0,0.0,0.0,135.0,0.0,0,0,Monday,1
2021-11-01 02:00:00,202.3,967.5,5663.0,66.0,2055.0,1489.0,220.0,233.0,4445.0,0.0,0.0,135.0,0.0,0,0,Monday,1
2021-11-01 03:00:00,179.4,932.3,5515.0,67.0,2155.0,1528.0,220.0,234.0,4347.0,0.0,0.0,135.0,0.0,0,0,Monday,1
2021-11-01 04:00:00,179.46,1047.9,5551.0,68.0,2191.0,1544.0,221.0,234.0,4305.0,0.0,0.0,135.0,0.0,0,0,Monday,1
2021-11-01 05:00:00,212.29,1021.1,5648.0,67.0,2267.0,1571.0,221.0,235.0,4225.0,0.0,0.0,136.0,0.0,0,0,Monday,1
2021-11-01 06:00:00,268.5,1324.5,5715.0,69.0,2389.0,1606.0,221.0,235.0,4282.0,18.0,0.0,137.0,0.0,0,0,Monday,1
2021-11-01 07:00:00,346.81,1216.8,5860.0,68.0,2379.0,1626.0,220.0,236.0,4139.0,184.0,0.0,136.0,0.0,0,0,Monday,1
2021-11-01 08:00:00,397.21,1104.1,6115.0,68.0,2315.0,1672.0,220.0,246.0,3439.0,756.0,18.0,142.0,0.0,0,0,Monday,1
2021-11-01 09:00:00,382.78,1033.9,6155.0,66.0,2621.0,1511.0,219.0,247.0,2585.0,1359.0,3.0,146.0,0.0,0,0,Monday,1
2021-11-01 10:00:00,369.35,990.0,6125.0,67.0,2389.0,1312.0,219.0,247.0,2108.0,1771.0,0.0,146.0,0.0,0,0,Monday,1
2021-11-01 11:00:00,349.17,1001.2,6194.0,65.0,2734.0,1320.0,219.0,247.0,1799.0,1944.0,0.0,142.0,0.0,0,0,Monday,1
2021-11-01 12:00:00,352.13,936.7,6215.0,65.0,2985.0,1453.0,219.0,248.0,1619.0,1814.0,0.0,139.0,0.0,0,0,Monday,1
2021-11-01 13:00:00,359.15,720.7,6553.0,65.0,3165.0,1483.0,219.0,247.0,1283.0,1475.0,0.0,138.0,0.0,0,0,Monday,1
2021-11-01 14:00:00,366.46,557.8,7174.0,64.0,3377.0,1599.0,219.0,247.0,1074.0,996.0,51.0,139.0,0.0,0,0,Monday,1
2021-11-01 15:00:00,388.11,562.0,7614.0,63.0,3475.0,1668.0,219.0,245.0,1134.0,415.0,95.0,139.0,0.0,0,0,Monday,1
2021-11-01 16:00:00,390.86,219.0,8067.0,64.0,3645.0,1768.0,219.0,246.0,1432.0,40.0,214.0,142.0,0.0,0,0,Monday,1
2021-11-01 17:00:00,436.43,428.3,8125.0,64.0,3830.0,1630.0,219.0,249.0,1737.0,0.0,51.0,154.0,38.0,0,0,Monday,1
2021-11-01 18:00:00,426.15,382.0,7917.0,65.0,3827.0,1632.0,219.0,247.0,1982.0,0.0,103.0,180.0,43.0,0,0,Monday,1
2021-11-01 19:00:00,387.82,739.7,7484.0,65.0,3840.0,1644.0,219.0,241.0,2038.0,0.0,93.0,186.0,43.0,0,0,Monday,1
2021-11-01 20:00:00,386.09,995.1,7286.0,65.0,3828.0,1615.0,219.0,245.0,1971.0,0.0,11.0,154.0,5.0,0,0,Monday,1
2021-11-01 21:00:00,386.38,823.6,7213.0,65.0,3850.0,1592.0,220.0,246.0,1849.0,0.0,0.0,147.0,0.0,0,0,Monday,1
2021-11-01 22:00:00,356.77,862.4,7079.0,65.0,3617.0,1564.0,219.0,247.0,1592.0,0.0,0.0,141.0,0.0,0,0,Monday,1
2021-11-11 00:00:00,442.22,1406.5,9604.0,47.0,4629.0,1785.0,222.0,236.0,1197.0,0.0,0.0,128.0,0.0,3,0,Thursday,1
2021-11-11 01:00:00,432.21,1536.6,9219.0,55.0,4517.0,1786.0,222.0,231.0,1050.0,0.0,0.0,127.0,0.0,3,0,Thursday,1
2021-11-11 02:00:00,408.63,1320.2,8825.0,63.0,4481.0,1783.0,220.0,231.0,936.0,0.0,0.0,128.0,0.0,3,0,Thursday,1
2021-11-11 03:00:00,396.93,1315.4,8632.0,63.0,4498.0,1783.0,221.0,232.0,840.0,0.0,0.0,127.0,0.0,3,0,Thursday,1
2021-11-11 04:00:00,382.54,1158.3,8692.0,63.0,4520.0,1784.0,221.0,241.0,782.0,0.0,0.0,127.0,0.0,3,0,Thursday,1
2021-11-11 05:00:00,413.67,1279.6,9120.0,62.0,4535.0,1784.0,221.0,244.0,898.0,0.0,0.0,127.0,0.0,3,0,Thursday,1
2021-11-11 06:00:00,459.58,2153.9,9471.0,63.0,4768.0,1798.0,221.0,246.0,1042.0,1.0,0.0,126.0,0.0,3,0,Thursday,1
2021-11-11 07:00:00,576.74,2677.4,9841.0,62.0,4838.0,1914.0,221.0,245.0,1132.0,99.0,0.0,127.0,0.0,3,0,Thursday,1
2021-11-11 08:00:00,659.31,2738.7,9985.0,62.0,4764.0,2132.0,220.0,246.0,1084.0,445.0,0.0,135.0,0.0,3,0,Thursday,1
2021-11-11 09:00:00,672.02,2518.3,10039.0,63.0,4685.0,2221.0,220.0,244.0,923.0,935.0,16.0,142.0,0.0,3,0,Thursday,1
2021-11-11 10:00:00,659.31,2358.1,9985.0,62.0,4658.0,2151.0,220.0,246.0,742.0,1248.0,10.0,135.0,0.0,3,0,Thursday,1
2021-11-11 11:00:00,638.68,1927.3,9864.0,62.0,4622.0,1995.0,219.0,245.0,615.0,1423.0,0.0,132.0,0.0,3,0,Thursday,1
2021-11-11 12:00:00,666.56,1955.0,9970.0,67.0,4752.0,1781.0,220.0,245.0,684.0,1396.0,0.0,130.0,0.0,3,0,Thursday,1
2021-11-11 13:00:00,689.36,1747.2,9963.0,65.0,4832.0,1783.0,220.0,244.0,751.0,1142.0,0.0,130.0,0.0,3,0,Thursday,1
2021-11-11 14:00:00,696.9,1643.5,10178.0,64.0,4913.0,1808.0,220.0,245.0,837.0,729.0,69.0,130.0,0.0,3,0,Thursday,1
2021-11-11 15:00:00,719.17,1410.4,10036.0,62.0,4684.0,2135.0,220.0,244.0,1001.0,278.0,176.0,138.0,0.0,3,0,Thursday,1
2021-11-11 16:00:00,745.25,1329.6,10119.0,67.0,4697.0,2209.0,220.0,245.0,1332.0,18.0,189.0,144.0,38.0,3,0,Thursday,1
2021-11-11 17:00:00,711.74,1177.6,9917.0,70.0,4795.0,2041.0,220.0,244.0,1632.0,0.0,323.0,150.0,43.0,3,0,Thursday,1
2021-11-11 18:00:00,719.1,897.3,9458.0,68.0,4817.0,2040.0,220.0,246.0,1914.0,0.0,331.0,154.0,43.0,3,0,Thursday,1
2021-11-11 19:00:00,692.22,919.9,8980.0,68.0,4878.0,2015.0,221.0,242.0,2155.0,0.0,359.0,155.0,5.0,3,0,Thursday,1
2021-11-11 20:00:00,650.15,1039.3,8722.0,71.0,4882.0,1847.0,221.0,245.0,2317.0,0.0,186.0,136.0,0.0,3,0,Thursday,1
2021-11-11 21:00:00,447.9,863.4,8361.0,71.0,4604.0,1832.0,221.0,244.0,2279.0,0.0,53.0,131.0,0.0,3,0,Thursday,1
2021-11-11 22:00:00,415.77,1061.0,8108.0,73.0,4460.0,1834.0,221.0,242.0,2265.0,0.0,0.0,129.0,0.0,3,0,Thursday,1
2021-11-11 23:00:00,380.13,1122.3,7923.0,73.0,3773.0,1856.0,223.0,242.0,2143.0,0.0,0.0,128.0,0.0,3,0,Thursday,1
2021-12-25 00:00:00,412.18,2148.3,7130.0,59.0,4011.0,1487.0,308.0,231.0,3586.0,0.0,0.0,153.0,0.0,5,1,Saturday,1
2021-12-25 01:00:00,356.55,2012.5,7047.0,60.0,3452.0,1484.0,306.0,227.0,3538.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 02:00:00,315.29,2152.5,7024.0,59.0,3230.0,1474.0,309.0,225.0,3288.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 03:00:00,345.67,2198.9,7005.0,60.0,3412.0,1482.0,309.0,225.0,3130.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 04:00:00,369.68,2234.3,7015.0,61.0,3558.0,1479.0,307.0,230.0,3023.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 05:00:00,375.5,2228.0,7146.0,61.0,3640.0,1488.0,306.0,236.0,2778.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 06:00:00,423.31,2517.5,7193.0,62.0,4397.0,1490.0,304.0,238.0,2631.0,0.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 07:00:00,422.9,2551.6,7227.0,61.0,4809.0,1492.0,299.0,236.0,2580.0,1.0,0.0,147.0,0.0,5,1,Saturday,1
2021-12-25 08:00:00,434.51,2693.4,7280.0,62.0,5096.0,1495.0,300.0,238.0,2651.0,91.0,9.0,152.0,0.0,5,1,Saturday,1
2021-12-25 09:00:00,512.63,2394.3,7424.0,61.0,5373.0,1510.0,300.0,238.0,2510.0,526.0,37.0,160.0,0.0,5,1,Saturday,1
2021-12-25 10:00:00,466.58,2474.3,7710.0,61.0,5483.0,1503.0,295.0,213.0,2410.0,972.0,101.0,160.0,0.0,5,1,Saturday,1
2021-12-25 11:00:00,649.32,2404.6,7696.0,61.0,5618.0,1501.0,295.0,204.0,2295.0,1201.0,0.0,160.0,0.0,5,1,Saturday,1
2021-12-25 12:00:00,649.32,2141.9,7832.0,61.0,5593.0,1497.0,293.0,202.0,2212.0,1206.0,4.0,170.0,0.0,5,1,Saturday,1
2021-12-25 13:00:00,697.39,2012.2,8074.0,60.0,5601.0,1498.0,293.0,203.0,2132.0,950.0,10.0,176.0,0.0,5,1,Saturday,1
2021-12-25 14:00:00,655.41,2025.0,8060.0,61.0,5613.0,1500.0,292.0,202.0,2131.0,579.0,26.0,174.0,0.0,5,1,Saturday,1
2021-12-25 15:00:00,738.05,2331.1,8172.0,61.0,5624.0,1503.0,295.0,203.0,2217.0,138.0,120.0,161.0,0.0,5,1,Saturday,1
2021-12-25 16:00:00,712.86,1982.3,8398.0,63.0,5636.0,1500.0,299.0,203.0,2374.0,2.0,179.0,189.0,0.0,5,1,Saturday,1
2021-12-25 17:00:00,711.28,2083.1,8220.0,63.0,5608.0,1499.0,299.0,200.0,2689.0,0.0,277.0,190.0,38.0,5,1,Saturday,1
2021-12-25 18:00:00,734.98,2101.8,7889.0,63.0,5626.0,1503.0,301.0,214.0,2756.0,0.0,332.0,165.0,43.0,5,1,Saturday,1
2021-12-25 19:00:00,658.32,1978.9,7754.0,62.0,5649.0,1505.0,301.0,231.0,2839.0,0.0,203.0,172.0,43.0,5,1,Saturday,1
2021-12-25 20:00:00,602.28,1953.3,7816.0,60.0,5768.0,1514.0,302.0,234.0,2816.0,0.0,94.0,166.0,5.0,5,1,Saturday,1
2021-12-25 21:00:00,699.26,2221.6,7960.0,60.0,5711.0,1510.0,301.0,234.0,2804.0,0.0,0.0,155.0,0.0,5,1,Saturday,1
2021-12-25 22:00:00,600.43,2239.4,7547.0,61.0,5641.0,1506.0,309.0,236.0,2844.0,0.0,0.0,154.0,0.0,5,1,Saturday,1
2021-12-25 23:00:00,439.67,2275.5,7336.0,61.0,5558.0,1509.0,313.0,233.0,2890.0,0.0,0.0,154.0,0.0,5,1,Saturday,1
2021-12-26 00:00:00,447.56,3132.6,7460.0,63.0,5568.0,1535.0,311.0,225.0,2976.0,0.0,0.0,140.0,0.0,6,1,Sunday,1
2021-12-26 01:00:00,428.94,2990.9,7448.0,62.0,4974.0,1544.0,310.0,222.0,2973.0,0.0,0.0,133.0,0.0,6,1,Sunday,1
2021-12-26 02:00:00,421.53,3001.8,7475.0,61.0,4694.0,1544.0,309.0,222.0,2903.0,0.0,0.0,132.0,0.0,6,1,Sunday,1
2021-12-26 03:00:00,421.67,3176.8,7368.0,61.0,4893.0,1547.0,309.0,221.0,2777.0,0.0,0.0,132.0,0.0,6,1,Sunday,1
2021-12-26 04:00:00,429.11,3476.7,7359.0,62.0,5374.0,1552.0,308.0,222.0,2699.0,0.0,0.0,132.0,0.0,6,1,Sunday,1
2021-12-26 05:00:00,460.45,3665.6,7448.0,61.0,5859.0,1556.0,307.0,233.0,2464.0,0.0,0.0,134.0,0.0,6,1,Sunday,1
2021-12-26 06:00:00,451.93,3560.2,7614.0,61.0,5982.0,1545.0,306.0,235.0,2354.0,0.0,0.0,136.0,0.0,6,1,Sunday,1
2021-12-26 07:00:00,471.55,3553.8,7931.0,62.0,6014.0,1548.0,307.0,232.0,2259.0,0.0,0.0,135.0,0.0,6,1,Sunday,1
2021-12-26 08:00:00,699.56,3597.3,8156.0,62.0,6039.0,1552.0,309.0,232.0,2070.0,95.0,0.0,134.0,0.0,6,1,Sunday,1
2021-12-26 09:00:00,856.15,3648.0,8637.0,59.0,6084.0,1781.0,308.0,230.0,1862.0,678.0,17.0,139.0,0.0,6,1,Sunday,1
2021-12-26 10:00:00,917.91,3685.5,8879.0,59.0,6075.0,1915.0,308.0,232.0,1547.0,1211.0,202.0,147.0,0.0,6,1,Sunday,1
2021-12-26 11:00:00,933.83,3350.8,9004.0,60.0,6077.0,1861.0,306.0,232.0,1213.0,1527.0,42.0,148.0,0.0,6,1,Sunday,1
2021-12-26 12:00:00,918.12,2925.4,8740.0,59.0,6059.0,1744.0,305.0,232.0,940.0,1562.0,0.0,148.0,0.0,6,1,Sunday,1
2021-12-26 13:00:00,892.04,2200.5,8585.0,59.0,6053.0,1706.0,304.0,231.0,810.0,1387.0,0.0,143.0,0.0,6,1,Sunday,1
2021-12-26 14:00:00,890.07,2217.1,8528.0,58.0,6091.0,1570.0,304.0,232.0,751.0,887.0,0.0,139.0,0.0,6,1,Sunday,1
2021-12-26 15:00:00,890.47,1953.6,8693.0,59.0,6068.0,1657.0,305.0,231.0,751.0,247.0,25.0,139.0,0.0,6,1,Sunday,1
2021-12-26 16:00:00,900.86,1427.9,8983.0,62.0,6054.0,1830.0,310.0,233.0,818.0,2.0,99.0,154.0,38.0,6,1,Sunday,1
2021-12-26 17:00:00,1001.73,1619.0,8916.0,60.0,6089.0,1856.0,310.0,233.0,913.0,0.0,297.0,156.0,43.0,6,1,Sunday,1
2021-12-26 18:00:00,969.6,1435.2,8838.0,59.0,6123.0,1766.0,308.0,231.0,974.0,0.0,288.0,146.0,43.0,6,1,Sunday,1
2021-12-26 19:00:00,956.57,1356.7,8848.0,60.0,6127.0,1687.0,309.0,230.0,994.0,0.0,541.0,143.0,5.0,6,1,Sunday,1
2021-12-26 20:00:00,878.03,1420.5,8788.0,60.0,6051.0,1727.0,308.0,231.0,1053.0,0.0,521.0,136.0,0.0,6,1,Sunday,1
2021-12-26 21:00:00,715.94,1156.4,8567.0,58.0,5988.0,1591.0,307.0,233.0,1131.0,0.0,339.0,135.0,0.0,6,1,Sunday,1
2021-12-26 22:00:00,667.19,1568.9,8541.0,57.0,5998.0,1542.0,307.0,234.0,1135.0,0.0,78.0,134.0,0.0,6,1,Sunday,1
2021-12-26 23:00:00,460.82,2036.9,8390.0,57.0,6035.0,1549.0,307.0,232.0,1208.0,0.0,0.0,132.0,0.0,6,1,Sunday,1
2022-01-01 00:00:00,271.88,999.3,5686.0,65.0,2514.0,994.0,280.0,223.0,4256.0,0.0,3.0,175.0,0.0,5,1,Saturday,1
2022-01-01 01:00:00,227.38,1017.2,5685.0,64.0,2422.0,996.0,280.0,221.0,4244.0,0.0,0.0,176.0,0.0,5,1,Saturday,1
2022-01-01 02:00:00,199.05,1083.7,5683.0,64.0,2466.0,1003.0,277.0,221.0,4071.0,0.0,0.0,199.0,0.0,5,1,Saturday,1
2022-01-01 03:00:00,209.39,1310.3,5704.0,65.0,2560.0,996.0,276.0,223.0,3997.0,0.0,0.0,216.0,0.0,5,1,Saturday,1
2022-01-01 04:00:00,173.5,1239.4,5621.0,65.0,2420.0,996.0,276.0,225.0,4105.0,0.0,0.0,238.0,0.0,5,1,Saturday,1
2022-01-01 05:00:00,182.84,1098.3,5621.0,64.0,2416.0,996.0,275.0,229.0,4085.0,0.0,0.0,245.0,0.0,5,1,Saturday,1
2022-01-01 06:00:00,186.92,1056.0,5651.0,65.0,2460.0,992.0,275.0,230.0,3902.0,0.0,0.0,242.0,0.0,5,1,Saturday,1
2022-01-01 07:00:00,199.25,957.6,5666.0,66.0,2458.0,991.0,275.0,232.0,3837.0,0.0,0.0,234.0,0.0,5,1,Saturday,1
2022-01-01 08:00:00,228.71,1148.5,5592.0,66.0,2414.0,989.0,276.0,231.0,3891.0,21.0,0.0,227.0,0.0,5,1,Saturday,1
2022-01-01 09:00:00,322.61,1298.5,5601.0,66.0,2669.0,995.0,277.0,234.0,3951.0,114.0,34.0,207.0,0.0,5,1,Saturday,1
2022-01-01 10:00:00,353.65,1041.2,5620.0,64.0,2840.0,994.0,276.0,232.0,3732.0,219.0,22.0,197.0,0.0,5,1,Saturday,1
2022-01-01 11:00:00,387.32,895.7,5668.0,64.0,3470.0,995.0,276.0,230.0,3525.0,300.0,3.0,208.0,0.0,5,1,Saturday,1
2022-01-01 12:00:00,436.33,905.5,5811.0,65.0,4550.0,1004.0,277.0,231.0,3271.0,310.0,0.0,202.0,0.0,5,1,Saturday,1
2022-01-01 13:00:00,445.8,695.7,5933.0,65.0,5140.0,996.0,279.0,230.0,2878.0,249.0,4.0,210.0,0.0,5,1,Saturday,1
2022-01-01 14:00:00,447.52,897.9,6025.0,64.0,5427.0,998.0,281.0,230.0,2485.0,162.0,15.0,211.0,0.0,5,1,Saturday,1
2022-01-01 15:00:00,465.16,853.6,6410.0,64.0,5635.0,995.0,282.0,230.0,1997.0,51.0,152.0,226.0,0.0,5,1,Saturday,1
2022-01-01 16:00:00,583.07,518.9,6764.0,65.0,5686.0,996.0,281.0,229.0,1458.0,1.0,395.0,247.0,38.0,5,1,Saturday,1
2022-01-01 17:00:00,690.7,890.9,6600.0,64.0,5704.0,1012.0,279.0,229.0,1122.0,0.0,779.0,254.0,43.0,5,1,Saturday,1
2022-01-01 18:00:00,673.94,955.8,6606.0,63.0,5485.0,995.0,281.0,229.0,858.0,0.0,744.0,259.0,43.0,5,1,Saturday,1
2022-01-01 19:00:00,646.07,1250.3,6536.0,64.0,5512.0,996.0,281.0,229.0,668.0,0.0,793.0,257.0,43.0,5,1,Saturday,1
2022-01-01 20:00:00,561.34,1142.5,6414.0,65.0,5510.0,998.0,283.0,230.0,670.0,0.0,764.0,237.0,43.0,5,1,Saturday,1
2022-01-01 21:00:00,472.57,1002.3,6423.0,63.0,5443.0,1014.0,283.0,230.0,721.0,0.0,504.0,217.0,43.0,5,1,Saturday,1
2022-01-01 22:00:00,448.87,859.4,6265.0,65.0,5163.0,1006.0,280.0,229.0,753.0,0.0,422.0,216.0,5.0,5,1,Saturday,1
2022-01-01 23:00:00,392.2,1452.0,6102.0,64.0,4530.0,1005.0,283.0,229.0,878.0,0.0,70.0,216.0,0.0,5,1,Saturday,1
2022-01-06 00:00:00,449.55,1379.9,6912.0,64.0,4397.0,1493.0,307.0,230.0,4068.0,0.0,0.0,273.0,5.0,3,0,Thursday,1
2022-01-06 01:00:00,424.29,1983.9,6947.0,62.0,4178.0,1487.0,308.0,229.0,3948.0,0.0,0.0,271.0,0.0,3,0,Thursday,1
2022-01-06 02:00:00,415.48,2097.7,6827.0,62.0,4105.0,1472.0,307.0,229.0,4027.0,0.0,0.0,271.0,0.0,3,0,Thursday,1
2022-01-06 03:00:00,406.11,2379.8,6882.0,63.0,4137.0,1481.0,307.0,228.0,3936.0,0.0,0.0,266.0,0.0,3,0,Thursday,1
2022-01-06 04:00:00,407.8,2479.4,6928.0,64.0,4084.0,1458.0,306.0,232.0,4219.0,0.0,0.0,260.0,0.0,3,0,Thursday,1
